"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Indoor Temperature (°C)","Indoor Humidity (%)","Avg Wind Direction (10 mins) (°)","Outdoor Battery","Absolute Pressure (hPa)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-02-13T08:22:00-05:00,2025-02-13 08:22:00,27.5,31.3,24.3,8.6,16.6,36.7,51,0,0,0,0.8,0.8,0.8,0.8,1014.3,83,24.9,54,216,1,1014.3,24.8,14.9
2025-02-13T08:12:00-05:00,2025-02-13 08:12:00,27.4,31,24.2,9,22,36.7,146,0,0,0,0.8,0.8,0.8,0.8,1014.2,83,25.7,50,305,1,1014.2,25.6,14.5
2025-02-13T08:02:00-05:00,2025-02-13 08:02:00,27.3,30.8,24.2,8.6,23.8,36.7,295,0,0,0,0.8,0.8,0.8,0.8,1014,83,23.8,54,164,1,1014,23.7,13.9
2025-02-13T07:52:00-05:00,2025-02-13 07:52:00,27.2,30.4,23.9,9.4,16.6,36.7,164,0,0,0,0.8,0.8,0.8,0.8,1014.1,82,23.5,52,105,1,1014.1,23.3,13.1
2025-02-13T07:42:00-05:00,2025-02-13 07:42:00,27,30.1,24.1,7.9,16.6,36.7,127,0,0,0,0.8,0.8,0.8,0.8,1013.8,84,23.4,52,65,1,1013.8,23.2,13
2025-02-13T07:32:00-05:00,2025-02-13 07:32:00,26.9,30,24.2,9.4,14.8,36.7,65,0,0,0,0.8,0.8,0.8,0.8,1013.7,85,23.3,50,98,1,1013.7,23,12.3
2025-02-13T07:22:00-05:00,2025-02-13 07:22:00,26.9,29.9,24,9.7,16.6,36.7,311,0,0,0,0.8,0.8,0.8,0.8,1013.5,84,23.2,49,17,1,1013.5,22.8,11.9
2025-02-13T07:12:00-05:00,2025-02-13 07:12:00,26.9,29.9,24,9.7,18.4,36.7,123,0,0,0,0.8,0.8,0.8,0.8,1013.6,84,23.1,52,305,1,1013.6,22.8,12.7
2025-02-13T07:02:00-05:00,2025-02-13 07:02:00,27,30.1,24.1,10.1,18.4,36.7,312,0,0,0,0.8,0.8,0.8,0.8,1013.6,84,23.5,53,12,1,1013.6,23.3,13.3
2025-02-13T06:52:00-05:00,2025-02-13 06:52:00,26.9,29.9,24,8.3,16.6,36.7,226,0,0,0,0.8,0.8,0.8,0.8,1013.3,84,23.8,58,56,1,1013.3,23.8,15.1
2025-02-13T06:42:00-05:00,2025-02-13 06:42:00,27,30.1,24.1,6.8,16.6,36.7,115,0,0,0,0.8,0.8,0.8,0.8,1013.3,84,24.6,64,340,1,1013.3,24.8,17.3
2025-02-13T06:32:00-05:00,2025-02-13 06:32:00,26.9,29.8,23.8,7.2,14.8,36.7,289,0,0,0,0.8,0.8,0.8,0.8,1013.2,83,25.8,72,62,1,1013.2,26.3,20.3
2025-02-13T06:22:00-05:00,2025-02-13 06:22:00,26.9,29.9,24,4,18.4,36.7,180,0,0,0,0.8,0.8,0.8,0.8,1013,84,26.8,75,132,1,1013,28.9,22
2025-02-13T06:12:00-05:00,2025-02-13 06:12:00,26.9,29.8,23.8,5.4,20.2,36.7,290,0,0,0,0.8,0.8,0.8,0.8,1012.8,83,26.8,75,315,1,1012.8,28.9,22
2025-02-13T06:02:00-05:00,2025-02-13 06:02:00,26.9,29.9,24,7.6,20.2,36.7,218,0,0,0,0.8,0.8,0.8,0.8,1012.8,84,26.8,75,130,1,1012.8,28.9,22
2025-02-13T05:52:00-05:00,2025-02-13 05:52:00,26.9,29.8,23.8,11.2,29.5,36.7,147,0,0,0,0.8,0.8,0.8,0.8,1012.5,83,26.8,75,124,1,1012.5,28.9,22
2025-02-13T05:42:00-05:00,2025-02-13 05:42:00,27,29.9,23.7,9.7,25.6,36.7,331,0,0,0,0.8,0.8,0.8,0.8,1012.5,82,26.8,75,149,1,1012.5,28.9,22
2025-02-13T05:32:00-05:00,2025-02-13 05:32:00,27,29.9,23.7,14.4,25.6,36.7,231,0,0,0,0.8,0.8,0.8,0.8,1012.5,82,26.8,75,161,1,1012.5,28.9,22
2025-02-13T05:22:00-05:00,2025-02-13 05:22:00,27,30,23.9,7.9,13,36.7,161,0,0,0,0.8,0.8,0.8,0.8,1012.3,83,26.7,74,82,1,1012.3,28.7,21.7
2025-02-13T05:12:00-05:00,2025-02-13 05:12:00,27,29.9,23.7,13.7,29.5,36.7,78,0,0,0,0.8,0.8,0.8,0.8,1012.3,82,26.8,75,129,1,1012.3,28.9,22
2025-02-13T05:02:00-05:00,2025-02-13 05:02:00,27,29.9,23.7,9.4,29.5,36.7,343,0,0,0,0.8,0.8,0.8,0.8,1012.3,82,26.8,74,193,1,1012.3,28.8,21.8
2025-02-13T04:52:00-05:00,2025-02-13 04:52:00,27,30,23.9,11.5,20.2,36.7,98,0,0,0,0.8,0.8,0.8,0.8,1012.1,83,26.8,74,148,1,1012.1,28.8,21.8
2025-02-13T04:42:00-05:00,2025-02-13 04:42:00,27.1,30.3,24,14.8,23.8,36.7,347,0,0,0,0.8,0.8,0.8,0.8,1012.3,83,26.8,75,28,1,1012.3,28.9,22
2025-02-13T04:32:00-05:00,2025-02-13 04:32:00,27.1,30.2,23.8,13,27.7,36.7,329,0,0,0,0.8,0.8,0.8,0.8,1012.2,82,26.7,74,148,1,1012.2,28.7,21.7
2025-02-13T04:22:00-05:00,2025-02-13 04:22:00,27.1,30.3,24,9.4,25.6,36.7,153,0,0,0,0.8,0.8,0.8,0.8,1012,83,26.8,74,50,1,1012,28.8,21.8
2025-02-13T04:12:00-05:00,2025-02-13 04:12:00,27.1,30.4,24.2,14.8,25.6,36.7,241,0,0,0,0.8,0.8,0.8,0.8,1012,84,26.7,74,131,1,1012,28.7,21.7
2025-02-13T04:02:00-05:00,2025-02-13 04:02:00,27.1,30.2,23.8,20.2,31.3,36.7,66,0,0,0,0.8,0.8,0.8,0.8,1011.9,82,26.7,74,94,1,1011.9,28.7,21.7
2025-02-13T03:52:00-05:00,2025-02-13 03:52:00,27.1,30.3,24,16.2,27.7,34.9,72,0,0,0,0.8,0.8,0.8,0.8,1012,83,26.7,74,122,1,1012,28.7,21.7
2025-02-13T03:42:00-05:00,2025-02-13 03:42:00,27.1,30.4,24.2,16.2,29.5,34.9,193,0,0,0,0.8,0.8,0.8,0.8,1012,84,26.7,74,295,1,1012,28.7,21.7
2025-02-13T03:32:00-05:00,2025-02-13 03:32:00,27.1,30.2,23.8,17.3,34.9,34.9,123,0,0,0,0.8,0.8,0.8,0.8,1012,82,26.7,74,29,1,1012,28.7,21.7
2025-02-13T03:22:00-05:00,2025-02-13 03:22:00,27,30.1,24.1,6.5,18.4,33.1,316,0,0,0,0.8,0.8,0.8,0.8,1011.9,84,26.6,74,308,1,1011.9,27.2,21.6
2025-02-13T03:12:00-05:00,2025-02-13 03:12:00,27.1,30.3,24,18.7,25.6,33.1,78,0,0,0,0.8,0.8,0.8,0.8,1011.9,83,26.6,74,329,1,1011.9,27.2,21.6
2025-02-13T03:02:00-05:00,2025-02-13 03:02:00,27.1,30.3,24,14.4,20.2,33.1,137,0,0,0,0.8,0.8,0.8,0.8,1011.7,83,26.6,73,170,1,1011.7,27.2,21.3
2025-02-13T02:51:00-05:00,2025-02-13 02:51:00,27.1,30.3,24,10.8,31.3,33.1,133,0,0,0,0.8,0.8,0.8,0.8,1011.7,83,26.6,73,45,1,1011.7,27.2,21.3
2025-02-13T02:41:00-05:00,2025-02-13 02:41:00,27.1,30.3,24,13,18.4,33.1,97,0,0,0,0.8,0.8,0.8,0.8,1011.8,83,26.5,73,38,1,1011.8,27.1,21.3
2025-02-13T02:31:00-05:00,2025-02-13 02:31:00,27.1,30.3,24,10.4,18.4,33.1,358,0,0,0,0.8,0.8,0.8,0.8,1011.6,83,26.5,73,105,1,1011.6,27.1,21.3
2025-02-13T02:21:00-05:00,2025-02-13 02:21:00,27.1,30.3,24,13,22,33.1,302,0,0,0,0.8,0.8,0.8,0.8,1011.8,83,26.5,73,77,1,1011.8,27.1,21.3
2025-02-13T02:11:00-05:00,2025-02-13 02:11:00,27.1,30.2,23.8,14.4,23.8,33.1,53,0,0,0,0.8,0.8,0.8,0.8,1011.6,82,26.5,73,70,1,1011.6,27.1,21.3
2025-02-13T02:01:00-05:00,2025-02-13 02:01:00,27.1,30.2,23.8,10.1,23.8,33.1,40,0,0,0,0.8,0.8,0.8,0.8,1011.7,82,26.5,72,104,1,1011.7,27.1,21.1
2025-02-13T01:51:00-05:00,2025-02-13 01:51:00,27.1,30.2,23.8,10.8,20.2,33.1,108,0,0,0,0.8,0.8,0.8,0.8,1012,82,26.5,72,136,1,1012,27.1,21.1
2025-02-13T01:41:00-05:00,2025-02-13 01:41:00,27.1,30.2,23.8,15.1,22,33.1,305,0,0,0,0.8,0.8,0.8,0.8,1011.9,82,26.5,72,70,1,1011.9,27.1,21.1
2025-02-13T01:31:00-05:00,2025-02-13 01:31:00,27.1,30.2,23.8,11.9,29.5,33.1,348,0,0,0,0.8,0.8,0.8,0.8,1012,82,26.6,72,333,1,1012,27.2,21.1
2025-02-13T01:21:00-05:00,2025-02-13 01:21:00,27.1,30.3,24,10.4,23.8,29.5,320,0,0,0,0.8,0.8,0.8,0.8,1011.8,83,26.5,71,95,1,1011.8,27.1,20.8
2025-02-13T01:11:00-05:00,2025-02-13 01:11:00,27.1,30.2,23.8,10.8,22,29.5,325,0,0,0,0.8,0.8,0.8,0.8,1012.1,82,26.4,71,119,1,1012.1,26.9,20.7
2025-02-13T01:01:00-05:00,2025-02-13 01:01:00,27.1,30.2,23.8,19.1,25.6,29.5,104,0,0,0,0.8,0.8,0.8,0.8,1012.1,82,26.4,70,11,1,1012.1,26.9,20.5
2025-02-13T00:51:00-05:00,2025-02-13 00:51:00,27.1,30.3,24,10.4,14.8,29.5,269,0,0,0,0.8,0.8,0.8,0.8,1011.9,83,26.4,70,72,1,1011.9,26.9,20.5
2025-02-13T00:41:00-05:00,2025-02-13 00:41:00,27.1,30.3,24,11.9,14.8,29.5,295,0,0,0,0.8,0.8,0.8,0.8,1012.1,83,26.4,69,37,1,1012.1,26.9,20.2
2025-02-13T00:31:00-05:00,2025-02-13 00:31:00,27.1,30.3,24,9,27.7,29.5,297,0,0,0,0.8,0.8,0.8,0.8,1012.1,83,26.4,69,326,1,1012.1,26.9,20.2
2025-02-13T00:21:00-05:00,2025-02-13 00:21:00,27.1,30.3,24,13,23.8,29.5,182,0,0,0,0.8,0.8,0.8,0.8,1012.2,83,26.3,68,3,1,1012.2,26.8,19.9
2025-02-13T00:11:00-05:00,2025-02-13 00:11:00,27.1,30.2,23.8,15.5,22,29.5,252,0,0,0,0.8,0.8,0.8,0.8,1012.2,82,26.3,68,111,1,1012.2,26.8,19.9
2025-02-13T00:01:00-05:00,2025-02-13 00:01:00,27.1,30.3,24,13.7,22,22,111,0,0,0,0.8,0.8,0.8,0.8,1012.4,83,26.3,67,91,1,1012.4,26.7,19.7
2025-02-12T23:51:00-05:00,2025-02-12 23:51:00,27,30,23.9,9.4,18.4,33.1,327,0,0,0.8,0.8,0.8,0.8,0.8,1012.6,83,26.3,66,115,1,1012.6,26.7,19.4
2025-02-12T23:41:00-05:00,2025-02-12 23:41:00,27,30.1,24.1,13.7,20.2,33.1,79,0,0,0.8,0.8,0.8,0.8,0.8,1012.6,84,26.3,66,79,1,1012.6,26.7,19.4
2025-02-12T23:31:00-05:00,2025-02-12 23:31:00,27,30.1,24.1,9.4,20.2,33.1,20,0,0,0.8,0.8,0.8,0.8,0.8,1012.6,84,26.3,65,39,1,1012.6,26.7,19.2
2025-02-12T23:21:00-05:00,2025-02-12 23:21:00,27.1,30.4,24.2,7.2,16.6,33.1,131,0,0,0.8,0.8,0.8,0.8,0.8,1012.7,84,26.3,65,76,1,1012.7,26.7,19.2
2025-02-12T23:11:00-05:00,2025-02-12 23:11:00,27.1,30.3,24,8.3,18.4,33.1,181,0,0,0.8,0.8,0.8,0.8,0.8,1012.5,83,26.2,65,156,1,1012.5,26.6,19.1
2025-02-12T23:01:00-05:00,2025-02-12 23:01:00,27.1,30.4,24.2,6.5,20.2,33.1,77,0,0,0.8,0.8,0.8,0.8,0.8,1012.5,84,26.2,64,24,1,1012.5,26.6,18.8
2025-02-12T22:51:00-05:00,2025-02-12 22:51:00,27.1,30.2,23.8,12.2,22,33.1,82,0,0,0.8,0.8,0.8,0.8,0.8,1012.4,82,26.2,64,343,1,1012.4,26.6,18.8
2025-02-12T22:41:00-05:00,2025-02-12 22:41:00,27.1,30.2,23.8,13,20.2,33.1,35,0,0,0.8,0.8,0.8,0.8,0.8,1012.4,82,26.2,64,51,1,1012.4,26.6,18.8
2025-02-12T22:31:00-05:00,2025-02-12 22:31:00,27.1,30.3,24,10.4,14.8,33.1,162,0,0,0.8,0.8,0.8,0.8,0.8,1012.4,83,26.1,63,16,1,1012.4,26.4,18.5
2025-02-12T22:21:00-05:00,2025-02-12 22:21:00,27,30,23.9,7.9,11.2,33.1,17,0,0,0.8,0.8,0.8,0.8,0.8,1012.4,83,26.1,63,144,1,1012.4,26.4,18.5
2025-02-12T22:11:00-05:00,2025-02-12 22:11:00,27,30.1,24.1,10.4,13,33.1,79,0,0,0.8,0.8,0.8,0.8,0.8,1012.5,84,26.2,62,110,1,1012.5,26.5,18.3
2025-02-12T22:01:00-05:00,2025-02-12 22:01:00,27,30,23.9,8.6,16.6,33.1,88,0,0,0.8,0.8,0.8,0.8,0.8,1012.6,83,26.1,62,133,1,1012.6,26.4,18.2
2025-02-12T21:51:00-05:00,2025-02-12 21:51:00,27,30,23.9,6.8,16.6,33.1,9,0,0,0.8,0.8,0.8,0.8,0.8,1012.5,83,26.1,62,70,1,1012.5,26.4,18.2
2025-02-12T21:41:00-05:00,2025-02-12 21:41:00,27,29.9,23.7,7.9,14.8,33.1,20,0,0,0.8,0.8,0.8,0.8,0.8,1012.4,82,26.1,62,89,1,1012.4,26.4,18.2
2025-02-12T21:31:00-05:00,2025-02-12 21:31:00,27,29.9,23.7,9.4,18.4,33.1,62,0,0,0.8,0.8,0.8,0.8,0.8,1012.4,82,26.1,62,74,1,1012.4,26.4,18.2
2025-02-12T21:21:00-05:00,2025-02-12 21:21:00,27,29.9,23.7,10.1,18.4,33.1,79,0,0,0.8,0.8,0.8,0.8,0.8,1012.3,82,26,62,101,1,1012.3,26.3,18.2
2025-02-12T21:11:00-05:00,2025-02-12 21:11:00,27,29.9,23.7,5.4,18.4,33.1,117,0,0,0.8,0.8,0.8,0.8,0.8,1012.2,82,26,62,60,1,1012.2,26.3,18.2
2025-02-12T21:01:00-05:00,2025-02-12 21:01:00,27.1,30.1,23.5,11.9,23.8,33.1,73,0,0,0.8,0.8,0.8,0.8,0.8,1012.2,81,26,62,91,1,1012.2,26.3,18.2
2025-02-12T20:51:00-05:00,2025-02-12 20:51:00,27.2,30.3,23.6,6.1,23.8,33.1,61,0,0,0.8,0.8,0.8,0.8,0.8,1012.1,81,26,63,93,1,1012.1,26.3,18.4
2025-02-12T20:41:00-05:00,2025-02-12 20:41:00,27.3,30.5,23.7,13.3,22,33.1,101,0,0,0.8,0.8,0.8,0.8,0.8,1011.9,81,25.9,58,110,1,1011.9,26.1,17
2025-02-12T20:31:00-05:00,2025-02-12 20:31:00,27.2,30.2,23.4,19.4,25.6,33.1,103,0,0,0.8,0.8,0.8,0.8,0.8,1011.8,80,25.8,57,105,1,1011.8,25.9,16.6
2025-02-12T20:21:00-05:00,2025-02-12 20:21:00,27.3,30.5,23.7,17.6,22,33.1,147,0,0,0.8,0.8,0.8,0.8,0.8,1011.7,81,25.8,57,71,1,1011.7,25.9,16.6
2025-02-12T20:11:00-05:00,2025-02-12 20:11:00,27.4,30.8,23.8,7.9,22,33.1,73,0,0,0.8,0.8,0.8,0.8,0.8,1011.7,81,25.6,56,75,1,1011.7,25.7,16.2
2025-02-12T20:01:00-05:00,2025-02-12 20:01:00,27.4,30.6,23.6,7.2,23.8,33.1,67,0,0,0.8,0.8,0.8,0.8,0.8,1011.4,80,25.5,55,92,1,1011.4,25.6,15.8
2025-02-12T19:51:00-05:00,2025-02-12 19:51:00,27.4,30.8,23.8,7.2,18.4,33.1,220,0,0,0.8,0.8,0.8,0.8,0.8,1011.2,81,25.2,55,96,1,1011.2,25.2,15.5
2025-02-12T19:41:00-05:00,2025-02-12 19:41:00,27.5,31,23.9,10.1,22,33.1,85,0,0,0.8,0.8,0.8,0.8,0.8,1011,81,24.9,54,79,1,1011,24.8,14.9
2025-02-12T19:31:00-05:00,2025-02-12 19:31:00,27.6,31.1,23.8,14.4,22,33.1,85,0,0,0.8,0.8,0.8,0.8,0.8,1010.9,80,23.4,55,87,1,1010.9,23.2,13.8
2025-02-12T19:21:00-05:00,2025-02-12 19:21:00,27.8,31.6,24,6.1,20.2,33.1,349,0,0,0.8,0.8,0.8,0.8,0.8,1010.9,80,23.4,56,133,1,1010.9,23.3,14.1
2025-02-12T19:11:00-05:00,2025-02-12 19:11:00,27.8,31.5,23.8,10.4,18.4,33.1,256,0,0,0.8,0.8,0.8,0.8,0.8,1010.6,79,23.3,52,306,1,1010.6,23.1,12.9
2025-02-12T19:01:00-05:00,2025-02-12 19:01:00,27.8,31.3,23.6,10.4,20.2,33.1,154,0,0,0.8,0.8,0.8,0.8,0.8,1010.8,78,23.4,51,129,1,1010.8,23.1,12.7
2025-02-12T18:51:00-05:00,2025-02-12 18:51:00,27.8,31.2,23.4,7.2,27.7,33.1,299,0,0,0.8,0.8,0.8,0.8,0.8,1010.6,77,23.5,52,121,1,1010.6,23.3,13.1
2025-02-12T18:41:00-05:00,2025-02-12 18:41:00,28,31.9,24,6.5,13,33.1,111,0,0,0.8,0.8,0.8,0.8,0.8,1010.7,79,23.7,52,174,1,1010.7,23.5,13.3
2025-02-12T18:31:00-05:00,2025-02-12 18:31:00,28,31.6,23.6,10.8,16.6,33.1,283,0,0,0.8,0.8,0.8,0.8,0.8,1010.6,77,23.9,53,124,1,1010.6,23.7,13.7
2025-02-12T18:21:00-05:00,2025-02-12 18:21:00,28.1,32,23.9,6.8,23.8,33.1,50,0,0,0.8,0.8,0.8,0.8,0.8,1010.4,78,23.5,51,138,1,1010.4,23.2,12.8
2025-02-12T18:11:00-05:00,2025-02-12 18:11:00,28.5,32.7,23.8,18.7,29.5,33.1,124,0,0,0.8,0.8,0.8,0.8,0.8,1010.5,76,23.6,52,305,1,1010.5,23.4,13.2
2025-02-12T18:01:00-05:00,2025-02-12 18:01:00,28.7,33.1,24,11.2,20.2,33.1,60,0,0,0.8,0.8,0.8,0.8,0.8,1010.2,76,23.6,53,52,1,1010.2,23.4,13.4
2025-02-12T17:51:00-05:00,2025-02-12 17:51:00,28.9,33.4,24,8.3,25.6,33.1,61,0,0,0.8,0.8,0.8,0.8,0.8,1010.2,75,23.8,52,93,1,1010.2,23.6,13.3
2025-02-12T17:41:00-05:00,2025-02-12 17:41:00,28.5,32.5,23.6,16.6,23.8,33.1,88,0,0,0.8,0.8,0.8,0.8,0.8,1010.2,75,24.1,55,143,1,1010.2,24,14.5
2025-02-12T17:31:00-05:00,2025-02-12 17:31:00,28.4,32.3,23.5,14.8,25.6,33.1,153,0,0,0.8,0.8,0.8,0.8,0.8,1010.1,75,24.3,54,146,1,1010.1,24.2,14.4
2025-02-12T17:21:00-05:00,2025-02-12 17:21:00,28.6,33.1,24.2,12.6,18.4,33.1,96,0,0,0.8,0.8,0.8,0.8,0.8,1009.9,77,24.3,55,131,1,1009.9,24.2,14.7
2025-02-12T17:11:00-05:00,2025-02-12 17:11:00,28.5,32.7,23.8,11.9,23.8,33.1,257,0,0,0.8,0.8,0.8,0.8,0.8,1010,76,24.4,54,125,1,1010,24.3,14.5
2025-02-12T17:01:00-05:00,2025-02-12 17:01:00,28.6,32.6,23.5,14.4,22,33.1,129,0,0,0.8,0.8,0.8,0.8,0.8,1009.9,74,24.5,56,113,1,1009.9,24.4,15.1
2025-02-12T16:50:00-05:00,2025-02-12 16:50:00,29,33.3,23.7,14.8,29.5,33.1,213,0,0,0.8,0.8,0.8,0.8,0.8,1010,73,24.7,61,34,1,1010,24.8,16.7
2025-02-12T16:40:00-05:00,2025-02-12 16:40:00,29,33.5,23.9,11.9,18.4,33.1,130,0,0,0.8,0.8,0.8,0.8,0.8,1010.1,74,24.9,65,116,1,1010.1,25.2,17.8
2025-02-12T16:30:00-05:00,2025-02-12 16:30:00,29.2,33.8,23.8,11.2,18.4,33.1,316,0,0,0.8,0.8,0.8,0.8,0.8,1009.7,73,25.1,64,117,1,1009.7,25.3,17.8
2025-02-12T16:20:00-05:00,2025-02-12 16:20:00,28.9,33.6,24.2,5.4,23.8,33.1,76,0,0,0.8,0.8,0.8,0.8,0.8,1010,76,25.8,73,136,1,1010,26.3,20.6
2025-02-12T16:10:00-05:00,2025-02-12 16:10:00,28.8,32.8,23.5,15.8,23.8,33.1,144,0,0,0.8,0.8,0.8,0.8,0.8,1009.9,73,24.5,60,142,1,1009.9,24.6,16.2
2025-02-12T16:00:00-05:00,2025-02-12 16:00:00,29,33.5,23.9,11.2,16.6,33.1,138,0,0,0.8,0.8,0.8,0.8,0.8,1010,74,24.6,52,162,1,1010,24.5,14.1
2025-02-12T15:50:00-05:00,2025-02-12 15:50:00,29.1,33.9,24.2,10.8,18.4,33.1,151,0,0.8,0.8,0.8,0.8,0.8,0.8,1010,75,24.4,53,60,1,1010,24.3,14.2
2025-02-12T15:40:00-05:00,2025-02-12 15:40:00,28.9,33.3,23.8,13.7,23.8,33.1,93,0,0.8,0.8,0.8,0.8,0.8,0.8,1010,74,24.6,53,289,1,1010,24.5,14.4
2025-02-12T15:30:00-05:00,2025-02-12 15:30:00,28.9,33.1,23.6,15.5,23.8,33.1,280,0,0.8,0.8,0.8,0.8,0.8,0.8,1010,73,24.8,53,185,1,1010,24.7,14.6
2025-02-12T15:20:00-05:00,2025-02-12 15:20:00,29,33.5,23.9,13.7,23.8,33.1,121,0,0.8,0.8,0.8,0.8,0.8,0.8,1010.1,74,24.8,53,303,1,1010.1,24.7,14.6
2025-02-12T15:10:00-05:00,2025-02-12 15:10:00,28.9,33.3,23.8,18,25.6,33.1,133,0,0.8,0.8,0.8,0.8,0.8,0.8,1010.2,74,24.8,58,117,1,1010.2,24.8,15.9
2025-02-12T15:00:00-05:00,2025-02-12 15:00:00,29,33.5,23.9,10.8,27.7,33.1,146,0,0.8,0.8,0.8,0.8,0.8,0.8,1010.4,74,24.5,54,282,1,1010.4,24.4,14.6
2025-02-12T14:50:00-05:00,2025-02-12 14:50:00,28.7,32.8,23.6,16.2,27.7,29.5,85,0,0.8,0.8,0.8,0.8,0.8,0.8,1010.3,74,24.9,56,77,1,1010.3,24.9,15.5
2025-02-12T14:40:00-05:00,2025-02-12 14:40:00,29.1,33.5,23.8,11.2,29.5,29.5,79,0,0.8,0.8,0.8,0.8,0.8,0.8,1010.4,73,25.4,57,0,1,1010.4,25.5,16.3
2025-02-12T14:30:00-05:00,2025-02-12 14:30:00,,,,,,,,0,0.8,0.8,0.8,0.8,0.8,0.8,1010.5,,25.5,56,,1,1010.5,25.6,16.1
2025-02-12T14:20:00-05:00,2025-02-12 14:20:00,31,36.7,24.1,1.1,3.6,18.4,48,1.8,0.8,0.8,0.8,0.8,0.8,0.8,1010.7,67,25.8,62,229,1,1010.7,26.1,17.9
